"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,
,Camden Kerbside,,London Bexley,,London Bloomsbury,,London Eltham,,London Harlington,,London Hillingdon,,London Honor Oak Park,,London Marylebone Road,,London N. Kensington,,London Teddington Bushy Park,,London Westminster,
Latitude,51.544233,,51.46603,,51.52229,,51.45258,,51.48879,,51.49633,,51.449674,,51.52253,,51.52105,,51.425286,,51.49467,
Longitude,-0.175228,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.460861,,-0.037418,,-0.154611,,-0.213419,,-0.345606,,-0.131931,
Site Type,Urban Traffic,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Background,,Urban Background,,Urban Traffic,,Urban Background,,Urban Background,,Urban Background,
Zone,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,
Agglomeration,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,
Local Authority,Camden,,Bexley,,Camden,,Greenwich,,Hillingdon,,Hillingdon,,Lewisham,,Westminster,,Kensington,,Richmond,,Westminster,
Date,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2021/12/23,No data,,17,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),14,V ugm-3 (BAM)
2021/12/24,No data,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2021/12/25,No data,,13,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),,,12,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2021/12/26,No data,,18,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2021/12/27,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2021/12/28,No data,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2021/12/29,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2021/12/30,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2021/12/31,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/1/1,No data,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022/1/2,No data,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/1/3,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022/1/4,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022/1/5,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/1/6,No data,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2022/1/7,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/1/8,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/1/9,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/1/10,No data,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),,,11,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2022/1/11,No data,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022/1/12,No data,,20,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),,,17,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),20,V ugm-3 (BAM)
2022/1/13,No data,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),23,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),20,V ugm-3 (BAM)
2022/1/14,No data,,29,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),29,V ugm-3 (Ref.eq),,,23,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),36,V ugm-3 (Ref.eq),31,V ugm-3 (Ref.eq),31,V ugm-3 (BAM)
2022/1/15,No data,,32,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),23,V ugm-3 (Ref.eq),,,25,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),28,V ugm-3 (Ref.eq),25,V ugm-3 (Ref.eq),26,V ugm-3 (BAM)
2022/1/16,No data,,17,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),,,14,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),18,V ugm-3 (Ref.eq),17,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2022/1/17,No data,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2022/1/18,No data,,21,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),21,V ugm-3 (Ref.eq),,,19,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),27,V ugm-3 (Ref.eq),24,V ugm-3 (Ref.eq),24,V ugm-3 (BAM)
2022/1/19,No data,,11,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2022/1/20,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/1/21,No data,,13,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),,,11,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),13,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2022/1/22,No data,,16,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),,,13,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2022/1/23,No data,,19,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),16,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2022/1/24,No data,,22,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),20,V ugm-3 (Ref.eq),,,19,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),23,V ugm-3 (Ref.eq),21,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2022/1/25,No data,,28,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),22,V ugm-3 (Ref.eq),,,23,V ugm-3 (Ref.eq),31,V ugm-3 (BAM),26,V ugm-3 (Ref.eq),24,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2022/1/26,No data,,21,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),,,18,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),20,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2022/1/27,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2022/1/28,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022/1/29,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/1/30,No data,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/1/31,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/1,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/2,No data,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/3,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/4,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/5,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/6,No data,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022/2/7,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022/2/8,No data,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,2,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),1,V ugm-3 (BAM)
2022/2/9,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/10,No data,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/2/11,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/2/12,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/2/13,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/2/14,No data,,2,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,2,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),2,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022/2/15,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/2/16,No data,,4,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,4,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2022/2/17,No data,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/2/18,No data,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/2/19,No data,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/2/20,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2022/2/21,No data,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022/2/22,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/2/23,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2022/2/24,No data,,3,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),2,V ugm-3 (Ref.eq),,,3,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2022/2/25,No data,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/2/26,No data,,12,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022/2/27,No data,,8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,7,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/2/28,No data,,12,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2022/3/1,No data,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/3/2,No data,,29,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),,,20,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),20,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2022/3/3,No data,,26,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),20,V ugm-3 (Ref.eq),,,20,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),21,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2022/3/4,No data,,20,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2022/3/5,No data,,9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),,,8,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/3/6,No data,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),,,6,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2022/3/7,No data,,12,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2022/3/8,No data,,30,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),23,V ugm-3 (Ref.eq),,,25,V ugm-3 (Ref.eq),26,V ugm-3 (BAM),26,V ugm-3 (Ref.eq),25,V ugm-3 (Ref.eq),23,V ugm-3 (BAM)
2022/3/9,No data,,15,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),,,10,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2022/3/10,No data,,17,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),,,12,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2022/3/11,No data,,12,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),,,9,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2022/3/12,No data,,6,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),No data,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),,,5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
