,Camden Kerbside,,Haringey Roadside,,London Bexley,,London Bloomsbury,,London Eltham,,London Harlington,,London Harrow Stanmore,,London Honor Oak Park,,London Marylebone Road,,London N. Kensington,,London Teddington Bushy Park,,London Westminster,
Latitude,51.544233,,51.5993,,51.46603,,51.52229,,51.45258,,51.48879,,51.617333,,51.449674,,51.52253,,51.52105,,51.425286,,51.49467,
Longitude,-0.175228,,-0.068218,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.298777,,-0.037418,,-0.154611,,-0.213419,,-0.345606,,-0.131931,
Site Type,Urban Traffic,,Urban Traffic,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Background,,Urban Background,,Urban Traffic,,Urban Background,,Urban Background,,Urban Background,
Zone,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,
Agglomeration,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,
Local Authority,Camden,,Haringey,,Bexley,,Camden,,Greenwich,,Hillingdon,,Harrow,,Lewisham,,Westminster,,Kensington,,Richmond,,Westminster,
Date,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2015/11/17,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/11/18,8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/11/19,9,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,17,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/11/20,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/11/21,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/11/22,15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2015/11/23,18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),,,25,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),,
2015/11/24,8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2015/11/25,12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2015/11/26,17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,,20,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,
2015/11/27,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/11/28,7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2015/11/29,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/11/30,5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2015/12/1,6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2015/12/2,12,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,,17,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2015/12/3,13,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,,20,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2015/12/4,6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/12/5,8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2015/12/6,6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/12/7,15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,,20,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2015/12/8,10,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,,19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2015/12/9,8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,16,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/12/10,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/12/11,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,16,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/12/12,8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2015/12/13,12,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2015/12/14,18,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),,,21,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,
2015/12/15,23,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),,,24,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),,
2015/12/16,10,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,19,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2015/12/17,19,V ugm-3 (TEOM FDMS),24,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),,,27,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),,
2015/12/18,11,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,,19,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2015/12/19,13,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),,,18,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,
2015/12/20,8,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2015/12/21,6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2015/12/22,5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2015/12/23,8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,
2015/12/24,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/12/25,6,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2015/12/26,10,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,
2015/12/27,29,V ugm-3 (TEOM FDMS),35,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),,,29,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),26,V ugm-3 (TEOM FDMS),,
2015/12/28,19,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),,,19,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),,
2015/12/29,7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/12/30,7,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2015/12/31,4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2016/1/1,15,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),9,V ugm-3 (Ref.eq),16,V ugm-3 (TEOM FDMS),,,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),,
2016/1/2,6,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2016/1/3,5,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2016/1/4,7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),,,12,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2016/1/5,11,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),10,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2016/1/6,24,V ugm-3 (TEOM FDMS),28,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),16,V ugm-3 (Ref.eq),19,V ugm-3 (TEOM FDMS),,,25,V ugm-3 (TEOM FDMS),22,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),,
2016/1/7,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2016/1/8,10,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),6,V ugm-3 (Ref.eq),8,V ugm-3 (TEOM FDMS),,,16,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2016/1/9,6,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),,,9,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2016/1/10,5,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),5,V ugm-3 (TEOM FDMS),,,10,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2016/1/11,9,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),7,V ugm-3 (TEOM FDMS),,,14,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),2,V ugm-3 (TEOM FDMS),,
2016/1/12,No data,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),4,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),,
2016/1/13,7,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),5,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),,,15,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2016/1/14,5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),3,V ugm-3 (Ref.eq),3,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),,
2016/1/15,9,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),4,V ugm-3 (Ref.eq),6,V ugm-3 (TEOM FDMS),,,8,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),,
2016/1/16,19,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),12,V ugm-3 (Ref.eq),14,V ugm-3 (TEOM FDMS),,,17,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),,
2016/1/17,13,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),8,V ugm-3 (Ref.eq),11,V ugm-3 (TEOM FDMS),,,11,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),,
2016/1/18,18,V ugm-3 (TEOM FDMS),20,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),11,V ugm-3 (Ref.eq),14,V ugm-3 (TEOM FDMS),,,16,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),,
2016/1/19,35,V ugm-3 (TEOM FDMS),42,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),29,V ugm-3 (TEOM FDMS),25,V ugm-3 (Ref.eq),22,V ugm-3 (TEOM FDMS),,,37,V ugm-3 (TEOM FDMS),40,V ugm-3 (TEOM FDMS),31,V ugm-3 (TEOM FDMS),,
2016/1/20,59,V ugm-3 (TEOM FDMS),59,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),52,V ugm-3 (TEOM FDMS),33,V ugm-3 (Ref.eq),41,V ugm-3 (TEOM FDMS),,,53,V ugm-3 (TEOM FDMS),51,V ugm-3 (TEOM FDMS),45,V ugm-3 (TEOM FDMS),,
